formatted_date,ACZ.TO,ATSX.TO,BASE-B.TO,BASE.TO,BDIV.TO,BESG.TO,BGC.TO,BGU.TO,BLCK.TO,BLOV.TO,BNC.TO,BND.TO,BPRF.TO,BREA.TO,BXF.TO,CACB.TO,CAGG.TO,CAGS.TO,CALL.TO,CARS-B.TO,CARS.TO,CBH.TO,CBO.TO,CDLB-B.TO,CDZ.TO,CEW.TO,CFLX.TO,CGAA.TO,CGL-C.TO,CGL.TO,CGLO.TO,CGR.TO,CGXF.TO,CHB.TO,CHNA-B.TO,CIBR.TO,CIC.TO,CIF.TO,CINF.TO,CINT.TO,CLF.TO,CLG.TO,CMAG.TO,CMAR.TO,CMCE.TO,CMEY.TO,CMR.TO,CMUE.TO,COMM.TO,COW.TO,CPD.TO,CRED.TO,CSAV.TO,CSD.TO,CSY.TO,CUD.TO,CVD.TO,CWW.TO,CXF.TO,CYBR-B.TO,CYBR.TO,CYH.TO,DANC.TO,DCC.TO,DCG.TO,DCP.TO,DCS.TO,DCU.TO,DFC.TO,DFD.TO,DFE.TO,DFU.TO,DGR-B.TO,DGR.TO,DGRC.TO,DISC.TO,DIVS.TO,DLR.TO,DQD.TO,DQI.TO,DRCU.TO,DRFC.TO,DRFE.TO,DRFG.TO,HXS.TO,ZQQ.TO
2015-08-12,11.878000190734863,,,,,22.093999084472657,,,,,,,,,10.679000152587891,,,,,,,23.11099969482422,23.03700045776367,,27.91499984741211,11.128000457763672,,31.96046054040527,12.989999771118164,9.90999984741211,,30.152999618530274,22.580000152587893,24.75500030517578,,23.218000915527345,12.752999961853028,26.049395717407226,,,22.37600061035156,22.3229991607666,,,,,51.62700045776367,,,33.58900137329101,16.94899992370605,,,22.497000228881838,28.52400076293945,34.489001831054686,22.602000381469725,28.98999938964844,11.285000152587891,,,20.637700532592774,,,,,,,,,,,,,,,,12.9399995803833,,,,,,,12.202500343322754,36.137999389648435
2015-08-13,11.828,,,,,22.074000534057618,,,,,,,,,10.708999885559082,,,,,,,23.100999465942383,23.03700045776367,,27.91499984741211,11.068000038146973,,31.96046054040527,12.949999809265137,9.869999885559082,,30.503,22.500000228881838,24.75500030517578,,23.647999313354493,12.612999618530274,26.150201,,,22.386000839233397,22.3229991607666,,,,,51.62700045776367,,,33.89899893188476,16.938999694824215,,,22.507000457763674,28.614000915527342,34.489001831054686,22.602000381469725,29.110000228881837,11.224999732971192,,,20.669114564575196,,,,,,,,,,,,,,,,13.039999961853027,,,,,,,12.28499984741211,36.047999237060544
2015-08-14,11.828,,,,,22.074000534057618,,,,,,,,,10.708999885559082,,,,,,,23.100999465942383,23.03700045776367,,28.054999237060546,11.108,,32.07345568811034,12.930000305175781,9.84000015258789,,30.793000915527344,22.500000228881838,24.775000762939452,,23.577999618530274,12.643000305175782,26.251006282592773,,,22.37600061035156,22.332999389648435,,,,,51.6169983215332,,,33.99900122070312,16.908999961853024,,,22.53699923706055,28.614000915527342,34.719001373291015,22.752,29.23999938964844,11.134999580383301,,,20.606286500610352,,,,,,,,,,,,,,,,13.050000190734863,,,,,,,12.332500457763672,36.12800106811523
2015-08-17,11.968000343322753,,,,,22.093999084472657,,,,,,,,,10.708999885559082,,,,,,,23.100999465942383,23.027000228881835,,27.97499931335449,11.028000076293946,,32.07345568811034,12.989999771118164,9.859999656677246,,30.853000381469727,22.099999656677248,24.784999084472656,,23.577999618530274,12.5230004196167,26.180443919921874,,,22.386000839233397,22.352999847412107,,,,,51.6169983215332,,,34.188999847412106,16.85899977111816,,,22.546999465942385,28.463999389648436,34.81899984741211,22.68200030517578,29.41999969482422,11.234999961853028,,,20.616759751953126,,,,,,,,,,,,,,,,13.050000190734863,,,,,,,12.387499809265137,36.387999389648435
2015-08-18,11.828,,,,,22.06400030517578,,,,,,,,,10.708999885559082,,,,,,,23.061000457763672,22.996999542236328,,27.984999542236327,11.01799984741211,,31.903964873901362,12.960000038146973,9.890000343322754,,30.68300030517578,22.34000038146973,24.75500030517578,,23.917999771118165,12.582999885559083,25.938506282592773,,,22.386000839233397,22.3229991607666,,,,,51.6169983215332,,,34.028999999999996,16.78900007629394,,,22.527000915527346,28.553999542236326,34.809001525878905,22.651999618530272,29.200000381469728,11.325000114440918,,,20.449218248046876,,,,,,,,,,,,,,,,13.010000228881836,,,,,,,12.332500457763672,36.227999542236326
2015-08-19,11.968000343322753,,,,,22.093999084472657,,,,,,,,,10.708999885559082,,,,,,,23.13100015258789,23.057000915527343,,27.72499931335449,10.977999885559083,,31.988710281005854,13.25,9.989999771118164,,30.582999923706055,22.179999580383303,24.685000610351562,,23.76800015258789,12.572999656677247,25.81754032495117,,,22.405999389648436,22.37300030517578,,,,,51.62700045776367,,,33.63900061035156,16.73899988555908,,,22.446999084472658,28.25400030517578,34.528998931884765,22.481999542236327,29.059999084472658,11.325000114440918,,,20.344506715454102,,,,,,,,,,,,,,,,13.069999694824219,,,,,,,12.287500381469727,35.998
2015-08-20,12.038000038146972,,,,,22.103999313354493,,,,,,,,,10.708999885559082,,,,,,,23.141000381469727,23.047000686645507,,27.334999923706054,10.788000305175782,,31.875715133300776,13.380000114440918,10.180000305175781,,30.402999618530274,22.179999580383303,24.605000686645507,,23.76800015258789,12.313000381469728,25.384072459960937,,,22.425999847412108,22.39300076293945,,,,,51.62700045776367,,,33.20900030517578,16.589000267028805,,,22.42700053405762,28.13399946594238,34.159,22.422000076293944,28.479999160766603,11.274999923706055,,,20.01990077368164,,,,,,,,,,,,,,,,13.029999732971191,,,,,,,12.0,35.15799984741211
2015-08-21,11.617999961853027,,,,,22.11399954223633,,,,,,,,,10.738999618530274,,,,,,,23.1610008392334,23.066999237060546,,26.955000762939452,10.557999809265137,,31.282495376220698,13.579999923706055,10.260000228881836,,29.953000762939453,22.019999732971193,24.564999771118163,,22.577999618530274,12.133000076293946,24.99092785241699,,,22.41599961853027,22.383000534057615,,,,,51.6169983215332,,,32.54900045776367,16.478999656677242,,,22.257000457763674,27.77400076293945,33.39899977111816,22.241999771118163,28.200000381469728,11.085000343322754,,,19.705764268554688,,,,,,,,,,,,,,,,13.119999885559082,,,,,,,11.75,33.578001831054685
2015-08-24,11.617999961853027,,,,,22.023999389648438,,,,,,,,,10.738999618530274,,,,,,,23.093999771118163,23.00200030517578,,26.251000076293945,10.341000038146973,,31.000009414306636,13.550000190734863,10.1899995803833,,28.152999618530274,20.700000038146975,24.35100030517578,,22.108000305175782,11.963000000000001,24.36592785241699,,,22.419000381469726,22.385999389648436,,,,,51.62700045776367,,,31.748999313354492,16.055000114440915,,,22.08000022888184,27.2039991607666,32.207,22.372999237060547,27.35,11.035000152587891,,,18.874350817138673,,,,,,,,,,,,,,,,13.210000038146973,,,,,,,11.395000457763672,32.42800030517578
2015-08-25,11.41800015258789,,,,,21.914000686645508,,,,,,,,,10.738999618530274,,,,,,,23.03400030517578,22.98199984741211,,26.42100015258789,10.511000114440918,,30.91526209985351,13.460000038146973,10.050000190734863,,28.523000457763672,21.099999656677248,24.461000915527343,,22.348000076293946,12.162999809265138,24.779233135009765,,,22.388999694824218,22.325999923706053,,,,,51.6169983215332,,,31.629000381469726,16.084999847412107,,,22.590000457763676,27.084000228881834,31.77699969482422,22.113000915527344,27.710000610351564,10.945,,,19.073304445678712,,,,,,,,,,,,,,,,13.300000190734863,,,,,,,11.25,32.098000381469724
