formatted_date,HXS.TO,ZQQ.TO,BND.TO
2011-10-17,5.179999828338623,18.049999237060547,
2011-10-18,5.179999828338623,18.309999465942383,
2011-10-19,5.239999771118164,17.969999313354492,
2011-10-20,5.139999866485596,17.889999389648438,
2011-10-21,5.275000095367432,18.030000686645508,
2011-10-24,5.364999771118164,18.459999084472656,
2011-10-25,5.295000076293945,18.049999237060547,
2011-10-26,5.260000228881836,18.049999237060547,
2011-10-27,5.480000019073486,18.5,
2011-10-28,5.489999771118164,18.559999465942383,
2011-10-31,5.360000133514404,18.360000610351562,
2011-11-01,5.230000019073486,17.780000686645508,
2011-11-02,5.25,17.90999984741211,
2011-11-03,5.394999980926514,18.299999237060547,
2011-11-04,5.355000019073486,18.25,
2011-11-07,5.375,18.299999237060547,
2011-11-08,5.425000190734863,18.559999465942383,
2011-11-09,5.25,17.8700008392334,
2011-11-10,5.295000076293945,17.8799991607666,
2011-11-11,5.295000076293945,18.239999771118164,
2011-11-14,5.349999904632568,18.06999969482422,
2011-11-15,5.375,18.350000381469727,
2011-11-16,5.304999828338623,17.969999313354492,
2011-11-17,5.179999828338623,17.489999771118164,
2011-11-18,5.210000038146973,17.479999542236328,
2011-11-21,5.114999771118164,17.100000381469727,
2011-11-22,5.059999942779541,17.149999618530273,
2011-11-23,5.005000114440918,16.81999969482422,
2011-11-24,4.974999904632568,16.790000915527344,
2011-11-25,4.965000152587891,16.510000228881836,
2011-11-28,5.119999885559082,17.110000610351562,
2011-11-29,5.110000133514404,17.110000610351562,
2011-11-30,5.324999809265137,17.719999313354492,
2011-12-01,5.324999809265137,17.81999969482422,
2011-12-02,5.389999866485596,17.8799991607666,
2011-12-05,5.355000019073486,17.969999313354492,
2011-12-06,5.389999866485596,18.020000457763672,
2011-12-07,5.375,17.989999771118164,
2011-12-08,5.320000171661377,17.690000534057617,
2011-12-09,5.324999809265137,17.989999771118164,
2011-12-12,5.304999828338623,17.690000534057617,
2011-12-13,5.315000057220459,17.540000915527344,
2011-12-14,5.179999828338623,17.299999237060547,
2011-12-15,5.215000152587891,17.25,
2011-12-16,5.215000152587891,17.31999969482422,
2011-12-19,5.150000095367432,17.1200008392334,
2011-12-20,5.309999942779541,17.670000076293945,
2011-12-21,5.309999942779541,17.329999923706055,
2011-12-22,5.349999904632568,17.540000915527344,
2011-12-23,5.400000095367432,17.733000839233398,
2011-12-28,5.360000133514404,17.563000762939453,
2011-12-29,5.400000095367432,17.68299969482422,
2011-12-30,5.394999980926514,17.653000915527343,
2012-01-03,5.46999979019165,18.02299984741211,
2012-01-04,5.454999923706055,18.04300030517578,
2012-01-05,5.485000133514404,18.162999237060546,
2012-01-06,5.474999904632568,18.2429991607666,
2012-01-09,5.474999904632568,18.223000610351562,
2012-01-10,5.545000076293945,18.363,
2012-01-11,5.519999980926514,18.363,
2012-01-12,5.550000190734863,18.463000381469726,
2012-01-13,5.514999866485596,18.342999542236328,
2012-01-16,5.505000114440918,18.442999923706054,
2012-01-17,5.545000076293945,18.502999389648437,
2012-01-18,5.599999904632568,18.783000076293945,
2012-01-19,5.610000133514404,18.893000686645507,
2012-01-20,5.619999885559082,18.822999084472656,
2012-01-23,5.625,18.842999542236328,
2012-01-24,5.625,18.863,
2012-01-25,5.675000190734863,19.072999084472656,
2012-01-26,5.664999961853027,18.963000381469726,
2012-01-27,5.65500020980835,19.08299931335449,
2012-01-30,5.625,19.033000076293945,
2012-01-31,5.614999771118164,19.102999771118164,
2012-02-01,5.684999942779541,19.2429991607666,
2012-02-02,5.690000057220459,19.313000762939453,
2012-02-03,5.690000057220459,19.563000762939453,
2012-02-06,5.744999885559082,19.52299984741211,
2012-02-07,5.755000114440918,19.602999771118164,
2012-02-08,5.789999961853027,19.70300015258789,
2012-02-09,5.800000190734863,19.842999542236328,
2012-02-10,5.755000114440918,19.713000381469726,
2012-02-13,5.755000114440918,19.863,
2012-02-14,5.789999961853027,19.912999237060546,
2012-02-15,5.764999866485596,19.783000076293945,
2012-02-16,5.829999923706055,20.08299931335449,
2012-02-17,5.849999904632568,20.012999618530273,
2012-02-21,5.829999923706055,19.9929991607666,
2012-02-22,5.824999809265137,19.963000381469726,
2012-02-23,5.860000133514404,20.072999084472656,
2012-02-24,5.869999885559082,20.162999237060546,
2012-02-27,5.914999961853027,20.223000610351562,
2012-02-28,5.889999866485596,20.363,
2012-02-29,5.894999980926514,20.303000534057617,
2012-03-01,5.920000076293945,20.473000610351562,
2012-03-02,5.889999866485596,20.422999465942382,
2012-03-05,5.860000133514404,20.283000076293945,
2012-03-06,5.775000095367432,20.02299984741211,
2012-03-07,5.775000095367432,20.153000915527343,
2012-03-08,5.880000114440918,20.473000610351562,
2012-03-09,5.900000095367432,20.473000610351562,
2012-03-12,5.894999980926514,20.45300015258789,
2012-03-13,5.949999809265137,20.88300045776367,
2012-03-14,6.005000114440918,20.942999923706054,
2012-03-15,6.014999866485596,20.9929991607666,
2012-03-16,6.039999961853027,20.963000381469726,
2012-03-19,6.065000057220459,21.123000228881835,
2012-03-20,6.045000076293945,21.192999923706054,
2012-03-21,6.019999980926514,21.213000381469726,
2012-03-22,5.980000019073486,21.162999237060546,
2012-03-23,5.96999979019165,21.113,
2012-03-26,6.085000038146973,21.463000381469726,
2012-03-27,6.09499979019165,21.533000076293945,
2012-03-28,6.09499979019165,21.442999923706054,
2012-03-29,6.005000114440918,21.373000228881835,
2012-03-30,6.070000171661377,21.342999542236328,
2012-04-02,6.119999885559082,21.553000534057617,
2012-04-03,6.079999923706055,21.502999389648437,
2012-04-04,6.0,21.262999618530273,
2012-04-05,6.025000095367432,21.38300045776367,
2012-04-09,5.954999923706055,21.252999389648437,
2012-04-10,5.84499979019165,20.873000228881835,
2012-04-11,5.90500020980835,20.942999923706054,
2012-04-12,5.960000038146973,21.233000839233398,
2012-04-13,5.900000095367432,20.973000610351562,
2012-04-16,5.909999847412109,20.68299969482422,
2012-04-17,5.985000133514404,21.123000228881835,
2012-04-18,5.96999979019165,21.123000228881835,
2012-04-19,5.96999979019165,20.842999542236328,
2012-04-20,5.96999979019165,20.733000839233398,
2012-04-23,5.849999904632568,20.58299931335449,
2012-04-24,5.900000095367432,20.463000381469726,
2012-04-25,5.980000019073486,20.983000839233398,
2012-04-26,6.039999961853027,21.172999465942382,
2012-04-27,6.039999961853027,21.18299969482422,
2012-04-30,6.005000114440918,21.092999542236328,
2012-05-01,6.074999809265137,21.18299969482422,
2012-05-02,6.045000076293945,21.143000686645507,
2012-05-03,6.0,20.942999923706054,
2012-05-04,5.914999961853027,20.4929991607666,
2012-05-07,5.909999847412109,20.483000839233398,
2012-05-08,5.869999885559082,20.412999237060546,
2012-05-09,5.849999904632568,20.412999237060546,
2012-05-10,5.869999885559082,20.2429991607666,
2012-05-11,5.875,20.33299931335449,
2012-05-14,5.769999980926514,20.092999542236328,
2012-05-15,5.739999771118164,20.012999618530273,
2012-05-16,5.71999979019165,19.873000228881835,
2012-05-17,5.690000057220459,19.483000839233398,
2012-05-18,5.585000038146973,19.283000076293945,
2012-05-22,5.690000057220459,19.572999084472656,
2012-05-23,5.630000114440918,19.70300015258789,
2012-05-24,5.684999942779541,19.572999084472656,
2012-05-25,5.684999942779541,19.52299984741211,
2012-05-28,5.75,19.70300015258789,
2012-05-29,5.75,19.79300030517578,
2012-05-30,5.684999942779541,19.563000762939453,
2012-05-31,5.650000095367432,19.54300030517578,
2012-06-01,5.534999847412109,19.08299931335449,
2012-06-04,5.5,19.08299931335449,
2012-06-05,5.519999980926514,19.2429991607666,
2012-06-06,5.659999847412109,19.713000381469726,
2012-06-07,5.710000038146973,19.692999923706054,
2012-06-08,5.704999923706055,19.83299931335449,
2012-06-11,5.710000038146973,19.463000381469726,
2012-06-12,5.710000038146973,19.623000228881835,
2012-06-13,5.664999961853027,19.553000534057617,
2012-06-14,5.735000133514404,19.692999923706054,
2012-06-15,5.769999980926514,19.863,
2012-06-18,5.804999828338623,20.113,
2012-06-19,5.880000114440918,20.27299984741211,
2012-06-20,5.849999904632568,20.162999237060546,
2012-06-21,5.735000133514404,19.912999237060546,
2012-06-22,5.755000114440918,19.912999237060546,
2012-06-25,5.675000190734863,19.63300045776367,
2012-06-26,5.695000171661377,19.713000381469726,
2012-06-27,5.769999980926514,19.863,
2012-06-28,5.695000171661377,19.553000534057617,
2012-06-29,5.889999866485596,20.213000381469726,
2012-07-03,5.934999942779541,20.373000228881835,
2012-07-04,6.0,20.393000686645507,
2012-07-05,5.920000076293945,20.563000762939453,
2012-07-06,5.84499979019165,20.213000381469726,
2012-07-09,5.835000038146973,20.20300015258789,
2012-07-10,5.795000076293945,19.973000610351562,
2012-07-11,5.784999847412109,19.822999084472656,
2012-07-12,5.769999980926514,19.70300015258789,
2012-07-13,5.849999904632568,19.893000686645507,
2012-07-16,5.875,19.93299969482422,
2012-07-17,5.875,20.063000762939453,
2012-07-18,5.875,20.33299931335449,
2012-07-19,5.960000038146973,20.58299931335449,
2012-07-20,5.949999809265137,20.342999542236328,
2012-07-23,5.949999809265137,20.113,
2012-07-24,5.824999809265137,19.88300045776367,
2012-07-25,5.800000190734863,19.7429991607666,
2012-07-26,5.864999771118164,20.04300030517578,
2012-07-27,5.949999809265137,20.463000381469726,
2012-07-30,6.0,20.412999237060546,
2012-07-31,6.005000114440918,20.463000381469726,
2012-08-01,5.974999904632568,20.412999237060546,
2012-08-02,5.914999961853027,20.29300030517578,
2012-08-03,6.019999980926514,20.7429991607666,
2012-08-07,6.019999980926514,21.072999084472656,
2012-08-08,6.019999980926514,21.033000076293945,
2012-08-09,6.019999980926514,21.053000534057617,
2012-08-10,6.059999942779541,21.08299931335449,
2012-08-13,6.059999942779541,21.113,
2012-08-14,6.099999904632568,21.172999465942382,
2012-08-15,6.105000019073486,21.20300015258789,
2012-08-16,6.135000228881836,21.442999923706054,
2012-08-17,6.139999866485596,21.533000076293945,
2012-08-20,6.135000228881836,21.563000762939453,
2012-08-21,6.135000228881836,21.463000381469726,
2012-08-22,6.09499979019165,21.602999771118164,
2012-08-23,6.085000038146973,21.422999465942382,
2012-08-24,6.125,21.512999618530273,
2012-08-27,6.130000114440918,21.512999618530273,
2012-08-28,6.130000114440918,21.58299931335449,
2012-08-29,6.110000133514404,21.592999542236328,
2012-08-30,6.090000152587891,21.33299931335449,
2012-08-31,6.110000133514404,21.473000610351562,
2012-09-04,6.110000133514404,21.463000381469726,
2012-09-05,6.110000133514404,21.473000610351562,
2012-09-06,6.110000133514404,21.922999465942382,
2012-09-07,6.260000228881836,21.893000686645507,
2012-09-10,6.25,21.63300045776367,
2012-09-11,6.224999904632568,21.592999542236328,
2012-09-12,6.255000114440918,21.533000076293945,
2012-09-13,6.34499979019165,21.942999923706054,
2012-09-14,6.360000133514404,22.102999771118164,
2012-09-17,6.340000152587891,22.113,
2012-09-18,6.329999923706055,22.13300045776367,
2012-09-19,6.329999923706055,22.233000839233398,
2012-09-20,6.324999809265137,22.143000686645507,
2012-09-21,6.34499979019165,22.18299969482422,
2012-09-24,6.340000152587891,22.08299931335449,
2012-09-25,6.289999961853027,21.77299984741211,
2012-09-26,6.295000076293945,21.553000534057617,
2012-09-27,6.25,21.88300045776367,
2012-09-28,6.25,21.803000534057617,
2012-10-01,6.300000190734863,21.643000686645507,
2012-10-02,6.264999866485596,21.672999465942382,
2012-10-03,6.264999866485596,21.803000534057617,
2012-10-04,6.264999866485596,22.002999389648437,
2012-10-05,6.355000019073486,21.79300030517578,
2012-10-09,6.300000190734863,21.29300030517578,
2012-10-10,6.235000133514404,21.162999237060546,
2012-10-11,6.25,21.123000228881835,
2012-10-12,6.215000152587891,21.153000915527343,
2012-10-15,6.255000114440918,21.162999237060546,
2012-10-16,6.315000057220459,21.52299984741211,
2012-10-17,6.315000057220459,21.563000762939453,
2012-10-18,6.335000038146973,21.313000762939453,
2012-10-19,6.275000095367432,20.813000762939453,
2012-10-22,6.210000038146973,20.942999923706054,
2012-10-23,6.150000095367432,20.68299969482422,
2012-10-24,6.144999980926514,20.63300045776367,
2012-10-25,6.125,20.63300045776367,
2012-10-26,6.144999980926514,20.723000610351562,
2012-10-29,6.179999828338623,20.623000228881835,
2012-10-30,6.179999828338623,20.723000610351562,
2012-10-31,6.15500020980835,20.602999771118164,
2012-11-01,6.204999923706055,20.852999771118164,
2012-11-02,6.159999847412109,20.643000686645507,
2012-11-05,6.164999961853027,20.77299984741211,
2012-11-06,6.239999771118164,20.783000076293945,
2012-11-07,6.085000038146973,20.342999542236328,
2012-11-08,6.010000228881836,20.002999389648437,
2012-11-09,6.070000171661377,20.113,
2012-11-12,6.014999866485596,20.063000762939453,
2012-11-13,6.0,19.963000381469726,
2012-11-14,5.909999847412109,19.672999465942382,
2012-11-15,5.909999847412109,19.602999771118164,
2012-11-16,5.914999961853027,19.7429991607666,
2012-11-19,5.989999771118164,20.162999237060546,
2012-11-20,6.034999847412109,20.153000915527343,
2012-11-21,6.034999847412109,20.2429991607666,
2012-11-22,6.079999923706055,20.223000610351562,
2012-11-23,6.150000095367432,20.563000762939453,
2012-11-26,6.125,20.613,
2012-11-27,6.110000133514404,20.553000534057617,
2012-11-28,6.139999866485596,20.752999389648437,
2012-11-29,6.190000057220459,20.842999542236328,
2012-11-30,6.190000057220459,20.852999771118164,
2012-12-03,6.215000152587891,20.79300030517578,
2012-12-04,6.215000152587891,20.77299984741211,
2012-12-05,6.125,20.512999618530273,
2012-12-06,6.150000095367432,20.653000915527343,
2012-12-07,6.190000057220459,20.553000534057617,
2012-12-10,6.190000057220459,20.592999542236328,
2012-12-11,6.264999866485596,20.88300045776367,
2012-12-12,6.25,20.83299931335449,
2012-12-13,6.204999923706055,20.713000381469726,
2012-12-14,6.195000171661377,20.45300015258789,
2012-12-17,6.255000114440918,20.63300045776367,
2012-12-18,6.329999923706055,21.012999618530273,
2012-12-19,6.289999961853027,20.963000381469726,
2012-12-20,6.289999961853027,20.973000610351562,
2012-12-21,6.264999866485596,20.723000610351562,
2012-12-24,6.239999771118164,20.698000305175782,
2012-12-27,6.21999979019165,20.567999237060548,
2012-12-28,6.135000228881836,20.317999237060548,
2012-12-31,6.239999771118164,20.698000305175782,
2013-01-02,6.355000019073486,21.35800015258789,
2013-01-03,6.375,21.268,
2013-01-04,6.425000190734863,21.218000762939454,
2013-01-07,6.394999980926514,21.188000076293946,
2013-01-08,6.375,21.128000610351563,
2013-01-09,6.389999866485596,21.237999313354493,
2013-01-10,6.414999961853027,21.378000610351563,
2013-01-11,6.445000171661377,21.407999389648438,
2013-01-14,6.429999828338623,21.268,
2013-01-15,6.454999923706055,21.208000534057618,
2013-01-16,6.449999809265137,21.327999465942383,
2013-01-17,6.494999885559082,21.3880008392334,
2013-01-18,6.494999885559082,21.347999923706055,
2013-01-21,6.46999979019165,21.458000534057618,
2013-01-22,6.525000095367432,21.327999465942383,
2013-01-23,6.539999961853027,21.518,
2013-01-24,6.554999828338623,21.188000076293946,
2013-01-25,6.574999809265137,21.288000457763673,
2013-01-28,6.574999809265137,21.368000381469727,
2013-01-29,6.599999904632568,21.407999389648438,
2013-01-30,6.590000152587891,21.268,
2013-01-31,6.579999923706055,21.308000915527344,
2013-02-01,6.630000114440918,21.538000457763673,
2013-02-04,6.559999942779541,21.17799984741211,
2013-02-05,6.619999885559082,21.448000305175782,
2013-02-06,6.625,21.368000381469727,
2013-02-07,6.630000114440918,21.417999618530274,
2013-02-08,6.650000095367432,21.6380008392334,
2013-02-11,6.659999847412109,21.647999160766602,
2013-02-12,6.675000190734863,21.558000915527344,
2013-02-13,6.670000076293945,21.577999465942383,
2013-02-14,6.684999942779541,21.618000381469727,
2013-02-15,6.684999942779541,21.558000915527344,
2013-02-19,6.730000019073486,21.698000305175782,
2013-02-20,6.644999980926514,21.3880008392334,
2013-02-21,6.59499979019165,21.208000534057618,
2013-02-22,6.670000076293945,21.308000915527344,
2013-02-25,6.53000020980835,21.257999771118165,
2013-02-26,6.574999809265137,21.17799984741211,
2013-02-27,6.670000076293945,21.518,
2013-02-28,6.659999847412109,21.438000076293946,
2013-03-01,6.670000076293945,21.42799984741211,
2013-03-04,6.679999828338623,21.507999771118165,
2013-03-05,6.769999980926514,21.817999237060548,
2013-03-06,6.78000020980835,21.757999771118165,
2013-03-07,6.784999847412109,21.847999923706055,
2013-03-08,6.835000038146973,21.907999389648438,
2013-03-11,6.840000152587891,21.917999618530274,
2013-03-12,6.829999923706055,21.827999465942383,
2013-03-13,6.849999904632568,21.878000610351563,
2013-03-14,6.880000114440918,21.907999389648438,
2013-03-15,6.875,21.817999237060548,
2013-03-18,6.840000152587891,21.768,
2013-03-19,6.809999942779541,21.718000762939454,
2013-03-20,6.864999771118164,21.8880008392334,
2013-03-21,6.809999942779541,21.647999160766602,
2013-03-22,6.849999904632568,21.83799969482422,
2013-03-25,6.824999809265137,21.79800068664551,
2013-03-26,6.889999866485596,21.8880008392334,
2013-03-27,6.880000114440918,21.938000076293946,
2013-03-28,6.90500020980835,21.968000762939454,
2013-04-01,6.889999866485596,21.85800015258789,
2013-04-02,6.889999866485596,21.968000762939454,
2013-04-03,6.815000057220459,21.768,
2013-04-04,6.855000019073486,21.79800068664551,
2013-04-05,6.84499979019165,21.628000610351563,
2013-04-08,6.880000114440918,21.74799954223633,
2013-04-09,6.90500020980835,21.917999618530274,
2013-04-10,6.980000019073486,22.29800068664551,
2013-04-11,6.974999904632568,22.317999237060548,
2013-04-12,6.980000019073486,22.29800068664551,
2013-04-15,6.925000190734863,21.878000610351563,
2013-04-16,6.960000038146973,22.157999389648438,
2013-04-17,6.909999847412109,21.757999771118165,
2013-04-18,6.855000019073486,21.347999923706055,
2013-04-19,6.909999847412109,21.718000762939454,
2013-04-22,6.954999923706055,21.987999313354493,
2013-04-23,7.03000020980835,22.128000610351563,
2013-04-24,7.025000095367432,22.1380008392334,
2013-04-25,7.019999980926514,22.198000305175782,
2013-04-26,6.985000133514404,22.218000762939454,
2013-04-29,6.994999885559082,22.438000076293946,
2013-04-30,6.974999904632568,22.518,
2013-05-01,6.909999847412109,22.397999160766602,
2013-05-02,6.980000019073486,22.74799954223633,
2013-05-03,7.065000057220459,22.987999313354493,
2013-05-06,7.059999942779541,23.077999465942383,
2013-05-07,7.085000038146973,23.038000457763673,
2013-05-08,7.085000038146973,23.147999160766602,
2013-05-09,7.105000019073486,23.067999237060548,
2013-05-10,7.150000095367432,23.188000076293946,
2013-05-13,7.164999961853027,23.278000228881837,
2013-05-14,7.275000095367432,23.3880008392334,
2013-05-15,7.304999828338623,23.448000305175782,
2013-05-16,7.304999828338623,23.487999313354493,
2013-05-17,7.449999809265137,23.647999160766602,
2013-05-21,7.460000038146973,23.718000762939454,
2013-05-22,7.454999923706055,23.49799954223633,
2013-05-23,7.380000114440918,23.417999618530274,
2013-05-24,7.389999866485596,23.327999465942383,
2013-05-27,7.510000228881836,23.417999618530274,
2013-05-28,7.5,23.647999160766602,
2013-05-29,7.429999828338623,23.448000305175782,
2013-05-30,7.420000076293945,23.618000381469727,
2013-05-31,7.360000133514404,23.35800015258789,
2013-06-03,7.329999923706055,23.35800015258789,
2013-06-04,7.349999904632568,23.257999771118165,
2013-06-05,7.239999771118164,22.958000534057618,
2013-06-06,7.179999828338623,23.058000915527344,
2013-06-07,7.295000076293945,23.42799984741211,
2013-06-10,7.28000020980835,23.3880008392334,
2013-06-11,7.210000038146973,23.257999771118165,
2013-06-12,7.164999961853027,22.897999160766602,
2013-06-13,7.224999904632568,23.257999771118165,
2013-06-14,7.195000171661377,23.08799969482422,
2013-06-17,7.260000228881836,23.29800068664551,
2013-06-18,7.335000038146973,23.487999313354493,
2013-06-19,7.289999961853027,23.17799984741211,
2013-06-20,7.15500020980835,22.657999389648438,
2013-06-21,7.244999885559082,22.54800068664551,
2013-06-24,7.175000190734863,22.237999313354493,
2013-06-25,7.269999980926514,22.487999313354493,
2013-06-26,7.315000057220459,22.667999618530274,
2013-06-27,7.364999771118164,22.768,
2013-06-28,7.364999771118164,22.897999160766602,
2013-07-02,7.394999980926514,22.8880008392334,
2013-07-03,7.440000057220459,23.067999237060548,
2013-07-04,7.485000133514404,23.118000381469727,
2013-07-05,7.5,23.157999389648438,
2013-07-08,7.539999961853027,23.218000762939454,
2013-07-09,7.570000171661377,23.42799984741211,
2013-07-10,7.554999828338623,23.448000305175782,
2013-07-11,7.579999923706055,23.948000305175782,
2013-07-12,7.599999904632568,23.99799954223633,
2013-07-15,7.630000114440918,24.118000381469727,
2013-07-16,7.565000057220459,24.067999237060548,
2013-07-17,7.610000133514404,24.147999160766602,
2013-07-18,7.635000228881836,24.10800015258789,
2013-07-19,7.630000114440918,23.79800068664551,
2013-07-22,7.630000114440918,23.868000381469727,
2013-07-23,7.590000152587891,23.768,
2013-07-24,7.570000171661377,23.847999923706055,
2013-07-25,7.554999828338623,23.968000762939454,
2013-07-26,7.554999828338623,24.018,
2013-07-29,7.53000020980835,24.007999771118165,
2013-07-30,7.565000057220459,24.118000381469727,
2013-07-31,7.545000076293945,24.198000305175782,
2013-08-01,7.695000171661377,24.368000381469727,
2013-08-02,7.724999904632568,24.58799969482422,
2013-08-06,7.664999961853027,24.42799984741211,
2013-08-07,7.684999942779541,24.417999618530274,
2013-08-08,7.644999980926514,24.577999465942383,
2013-08-09,7.590000152587891,24.42799984741211,
2013-08-12,7.579999923706055,24.477999084472657,
2013-08-13,7.639999866485596,24.657999389648438,
2013-08-14,7.599999904632568,24.528000228881837,
2013-08-15,7.465000152587891,24.118000381469727,
2013-08-16,7.465000152587891,24.198000305175782,
2013-08-19,7.425000190734863,24.077999465942383,
2013-08-20,7.5,24.227999084472657,
2013-08-21,7.539999961853027,24.157999389648438,
2013-08-22,7.599999904632568,24.29800068664551,
2013-08-23,7.619999885559082,24.458000534057618,
2013-08-26,7.599999904632568,24.60800015258789,
2013-08-27,7.460000038146973,24.007999771118165,
2013-08-28,7.485000133514404,24.128000610351563,
2013-08-29,7.53000020980835,24.327999465942383,
2013-08-30,7.5,24.147999160766602,
2013-09-03,7.53000020980835,24.237999313354493,
2013-09-04,7.574999809265137,24.528000228881837,
2013-09-05,7.590000152587891,24.538000457763673,
2013-09-06,7.525000095367432,24.558000915527344,
2013-09-09,7.565000057220459,24.868000381469727,
2013-09-10,7.599999904632568,24.938000076293946,
2013-09-11,7.59499979019165,24.917999618530274,
2013-09-12,7.590000152587891,24.878000610351563,
2013-09-13,7.625,24.878000610351563,
2013-09-16,7.644999980926514,24.85800015258789,
2013-09-17,7.664999961853027,24.99799954223633,
2013-09-18,7.704999923706055,25.308000915527344,
2013-09-19,7.724999904632568,25.368000381469727,
2013-09-20,7.695000171661377,25.308000915527344,
2013-09-23,7.639999866485596,25.24799954223633,
2013-09-24,7.639999866485596,25.208000534057618,
2013-09-25,7.630000114440918,25.24799954223633,
2013-09-26,7.644999980926514,25.278000228881837,
2013-09-27,7.614999771118164,25.257999771118165,
2013-09-30,7.554999828338623,25.198000305175782,
2013-10-01,7.625,25.308000915527344,
2013-10-02,7.639999866485596,25.448000305175782,
2013-10-03,7.574999809265137,25.1380008392334,
2013-10-04,7.610000133514404,25.35800015258789,
2013-10-07,7.570000171661377,25.29800068664551,
2013-10-08,7.5,24.768,
2013-10-09,7.534999847412109,24.688000076293946,
2013-10-10,7.684999942779541,25.198000305175782,
2013-10-11,7.704999923706055,25.33799969482422,
2013-10-15,7.710000038146973,25.458000534057618,
2013-10-16,7.78000020980835,25.718000762939454,
2013-10-17,7.784999847412109,25.827999465942383,
2013-10-18,7.849999904632568,26.237999313354493,
2013-10-21,7.849999904632568,26.317999237060548,
2013-10-22,7.894999980926514,26.407999389648438,
2013-10-23,7.925000190734863,26.208000534057618,
2013-10-24,7.985000133514404,26.33799969482422,
2013-10-25,8.024999618530273,26.49799954223633,
2013-10-28,8.039999961853027,26.487999313354493,
2013-10-29,8.100000381469727,26.567999237060548,
2013-10-30,8.085000038146973,26.49799954223633,
2013-10-31,8.03499984741211,26.558000915527344,
2013-11-01,8.03499984741211,26.42799984741211,
2013-11-04,8.039999961853027,26.507999771118165,
2013-11-05,8.074999809265137,26.597999923706055,
2013-11-06,8.0600004196167,26.54800068664551,
2013-11-07,7.989999771118164,26.08799969482422,
2013-11-08,8.125,26.368000381469727,
2013-11-11,8.119999885559082,26.397999160766602,
2013-11-12,8.119999885559082,26.407999389648438,
2013-11-13,8.135000228881836,26.667999618530274,
2013-11-14,8.21500015258789,26.757999771118165,
2013-11-15,8.210000038146973,26.868000381469727,
2013-11-18,8.192500114440918,26.597999923706055,
2013-11-19,8.192500114440918,26.477999084472657,
2013-11-20,8.167499542236328,26.438000076293946,
2013-11-21,8.279999732971191,26.737999313354493,
2013-11-22,8.322500228881836,26.8880008392334,
