formatted_date,HXS.TO,ZQQ.TO,INC-UN.TO
2011-12-14,5.179999828338623,17.299999237060547,7.867409864598205
2011-12-15,5.215000152587891,17.25,7.867409864598205
2011-12-16,5.215000152587891,17.31999969482422,8.002516919827446
2011-12-19,5.150000095367432,17.1200008392334,7.940159703051386
2011-12-20,5.309999942779541,17.670000076293945,8.096052992777086
2011-12-21,5.309999942779541,17.329999923706055,8.033695776001029
2011-12-22,5.349999904632568,17.540000915527344,8.19998168740385
2011-12-23,5.400000095367432,17.733000839233398,8.168803326801374
2011-12-28,5.360000133514404,17.5619105241366,8.112681639421332
2011-12-29,5.400000095367432,17.682679029157413,8.081277490867656
2011-12-30,5.394999980926514,17.652487862692595,8.18595765327857
2012-01-03,5.46999979019165,18.024859659351005,8.332509181841038
2012-01-04,5.454999923706055,18.0449883833814,8.332509181841038
2012-01-05,5.485000133514404,18.16575688840221,8.426721128350058
2012-01-06,5.474999904632568,18.24626986494301,8.416252912448163
2012-01-09,5.474999904632568,18.226143060493396,8.416252912448163
2012-01-10,5.545000076293945,18.3670402895446,8.510464858957182
2012-01-11,5.519999980926514,18.3670402895446,8.552336724260744
2012-01-12,5.550000190734863,18.467681990115793,8.541868508358851
2012-01-13,5.514999866485596,18.346911565514205,8.541868508358851
2012-01-16,5.505000114440918,18.4475532660854,8.531400292456956
2012-01-17,5.545000076293945,18.507937518595806,8.499996643055288
2012-01-18,5.599999904632568,18.789733896278996,8.573272157760519
2012-01-19,5.610000133514404,18.900439958865388,8.63608045486787
2012-01-20,5.619999885559082,18.829989424759006,8.657016886671657
2012-01-23,5.625,18.8501181487894,8.761696050778557
2012-01-24,5.625,18.870246872819795,8.761696050778557
2012-01-25,5.675000190734863,19.081592716396603,8.719824185474994
2012-01-26,5.664999961853027,18.97088857339099,8.751227834876662
2012-01-27,5.65500020980835,19.0916570784118,8.748088001034231
2012-01-30,5.625,19.041337187916593,8.44243196148151
2012-01-31,5.614999771118164,19.111785802442196,8.410812145888507
2012-02-01,5.684999942779541,19.2526830314934,8.45297206753915
2012-02-02,5.690000057220459,19.32313356559978,8.44243196148151
2012-02-03,5.690000057220459,19.57473685723738,8.495131486609877
2012-02-06,5.744999885559082,19.53447940917659,8.45297206753915
2012-02-07,5.755000114440918,19.61499238571739,8.748088001034231
2012-02-08,5.789999961853027,19.715634086288585,8.642688950777497
2012-02-09,5.800000190734863,19.85653131533979,8.589989425649131
2012-02-10,5.755000114440918,19.72569844830378,8.51621069356532
2012-02-13,5.755000114440918,19.876660039370183,8.526750799622961
2012-02-14,5.789999961853027,19.926979929865393,8.695388475905865
2012-02-15,5.764999866485596,19.796147062829384,8.695388475905865
2012-02-16,5.829999923706055,20.09807024496219,8.695388475905865
2012-02-17,5.849999904632568,20.027621630436588,8.695388475905865
2012-02-21,5.829999923706055,20.007492906406192,9.211841610812217
2012-02-22,5.824999809265137,19.977301739941378,9.043203934529313
2012-02-23,5.860000133514404,20.08800588294699,8.94834499033022
2012-02-24,5.869999885559082,20.17858322150299,8.748088001034231
2012-02-27,5.914999961853027,20.23896939359417,8.820813309525622
2012-02-28,5.889999866485596,20.379866622645377,8.905730801240978
2012-02-29,5.894999980926514,20.319482370134974,8.852657115844792
2012-03-01,5.920000076293945,20.49057268523177,8.831427236767778
2012-03-02,5.889999866485596,20.440250875155783,8.778354563667945
2012-03-05,5.860000133514404,20.299353646104578,8.799583430448608
2012-03-06,5.775000095367432,20.037685992451785,8.767739624129437
2012-03-07,5.775000095367432,20.16852077906857,8.75712468459093
2012-03-08,5.880000114440918,20.49057268523177,8.810198369987114
2012-03-09,5.900000095367432,20.49057268523177,8.767739624129437
2012-03-12,5.894999980926514,20.470443961201376,8.767739624129437
2012-03-13,5.949999809265137,20.903201929950967,8.937574607560148
2012-03-14,6.005000114440918,20.963586182461373,9.011877159736997
2012-03-15,6.014999866485596,21.01390607295658,9.06495084513318
2012-03-16,6.039999961853027,20.983714906491766,9.266629634883063
2012-03-19,6.065000057220459,21.144740859573368,9.319703320279247
2012-03-20,6.045000076293945,21.21518947409897,9.287859513960077
2012-03-21,6.019999980926514,21.235318198129363,9.287859513960077
2012-03-22,5.980000019073486,21.184996388053378,9.266629634883063
2012-03-23,5.96999979019165,21.13467649755817,9.319703320279247
2012-03-26,6.085000038146973,21.48692148976696,9.298474453498585
2012-03-27,6.09499979019165,21.557370104292563,9.27724457442157
2012-03-28,6.09499979019165,21.466792765736567,9.257076731889251
2012-03-29,6.005000114440918,21.396344151210965,9.160871381650496
2012-03-30,6.070000171661377,21.366151065165372,9.513623652908034
2012-04-02,6.119999885559082,21.57749882832296,9.225008621618615
2012-04-03,6.079999923706055,21.527177018246974,9.12880327137986
2012-04-04,6.0,21.285638088624573,9.12880327137986
2012-04-05,6.025000095367432,21.40640851322616,9.19294051134798
2012-04-09,5.954999923706055,21.275573726609377,9.19294051134798
2012-04-10,5.84499979019165,20.89313756793577,9.086045451210063
2012-04-11,5.90500020980835,20.963586182461373,9.086045451210063
2012-04-12,5.960000038146973,21.25544692215976,9.19294051134798
2012-04-13,5.900000095367432,20.993779268506962,9.00052981087047
2012-04-16,5.909999847412109,20.701918528808577,9.032597921141106
2012-04-17,5.985000133514404,21.144740859573368,9.032597921141106
2012-04-18,5.96999979019165,21.144740859573368,9.064666031411742
2012-04-19,5.96999979019165,20.862944481890178,9.107424871008384
2012-04-20,5.96999979019165,20.752240338884565,9.032597921141106
2012-04-23,5.849999904632568,20.601276828237385,9.032597921141106
2012-04-24,5.900000095367432,20.480508323216572,8.979150391072148
2012-04-25,5.980000019073486,21.003843630522162,8.989840100971309
2012-04-26,6.039999961853027,21.195060750068574,9.015494858316504
2012-04-27,6.039999961853027,21.205125112083774,8.993952991082129
2012-04-30,6.005000114440918,21.114547773527775,8.993952991082129
2012-05-01,6.074999809265137,21.205125112083774,8.950868229391629
2012-05-02,6.045000076293945,21.16486958360376,8.940096782163566
2012-05-03,6.0,20.963586182461373,9.144749143388005
2012-05-04,5.914999961853027,20.510699489681386,9.004723411088444
2012-05-07,5.909999847412109,20.50063704724697,9.123207276153629
2012-05-08,5.869999885559082,20.430186513140587,9.123207276153629
2012-05-09,5.849999904632568,20.430186513140587,9.069351067235067
2012-05-10,5.869999885559082,20.25909619804379,8.907783467701128
2012-05-11,5.875,20.349673536599788,8.897012020473067
2012-05-14,5.769999980926514,20.108134606977387,8.552333413338195
2012-05-15,5.739999771118164,20.027621630436588,8.541561966110134
2012-05-16,5.71999979019165,19.88672440138538,8.735443393717382
2012-05-17,5.690000057220459,19.494223880696577,8.466163889957196
2012-05-18,5.585000038146973,19.29294047955419,8.541561966110134
2012-05-22,5.690000057220459,19.584799299671797,8.670816764792507
2012-05-23,5.630000114440918,19.715634086288585,8.498477204419634
2012-05-24,5.684999942779541,19.584799299671797,8.498477204419634
2012-05-25,5.684999942779541,19.53447940917659,8.498477204419634
2012-05-28,5.75,19.715634086288585,8.498477204419634
2012-05-29,5.75,19.80621142484458,8.580338576233656
2012-05-30,5.684999942779541,19.57473685723738,8.450004445249277
2012-05-31,5.650000095367432,19.554608133206983,8.46086536388041
2012-06-01,5.534999847412109,19.0916570784118,8.417420653552284
2012-06-04,5.5,19.0916570784118,8.254502730870913
2012-06-05,5.519999980926514,19.2526830314934,8.254502730870913
2012-06-06,5.659999847412109,19.72569844830378,8.417420653552284
2012-06-07,5.710000038146973,19.705569724273385,8.471726800413341
2012-06-08,5.704999923706055,19.84646695332459,8.471726800413341
2012-06-11,5.710000038146973,19.474095156666184,8.417420653552284
2012-06-12,5.710000038146973,19.635121109747782,8.363114506691227
2012-06-13,5.664999961853027,19.56467249522218,8.363114506691227
2012-06-14,5.735000133514404,19.705569724273385,8.417420653552284
2012-06-15,5.769999980926514,19.876660039370183,8.471726800413341
2012-06-18,5.804999828338623,20.12826333100778,8.471726800413341
2012-06-19,5.880000114440918,20.28928928408938,8.558616221069592
2012-06-20,5.849999904632568,20.17858322150299,8.580338576233656
2012-06-21,5.735000133514404,19.926979929865393,8.53689386590553
2012-06-22,5.755000114440918,19.926979929865393,8.580338576233656
2012-06-25,5.675000190734863,19.645185471762982,8.471726800413341
2012-06-26,5.695000171661377,19.72569844830378,8.515171510741466
2012-06-27,5.769999980926514,19.876660039370183,8.621611111121984
2012-06-28,5.695000171661377,19.56467249522218,8.741963173108651
2012-06-29,5.889999866485596,20.228905031578975,8.78572765414267
2012-07-03,5.934999942779541,20.389930984660577,8.82949213517669
2012-07-04,6.0,20.41005970869097,8.840433516292078
2012-07-05,5.920000076293945,20.581150023787767,8.927962478360115
2012-07-06,5.84499979019165,20.228905031578975,8.75290455422404
2012-07-09,5.835000038146973,20.21884066956378,8.851374897407466
2012-07-10,5.795000076293945,19.987366101956574,8.643493351638993
2012-07-11,5.784999847412109,19.836402591309394,8.807610416373446
2012-07-12,5.769999980926514,19.715634086288585,8.588787489489587
2012-07-13,5.849999904632568,19.906853125415775,8.840433516292078
2012-07-16,5.875,19.947108653895786,8.840433516292078
2012-07-17,5.875,20.077943440512573,8.79666903525806
2012-07-18,5.875,20.349673536599788,8.78572765414267
2012-07-19,5.960000038146973,20.601276828237385,8.807610416373446
2012-07-20,5.949999809265137,20.359737898614984,8.676316451557623
2012-07-23,5.949999809265137,20.12826333100778,8.698198692074634
2012-07-24,5.824999809265137,19.89678876340058,8.566905248972576
2012-07-25,5.800000190734863,19.755889614768595,8.588787489489587
2012-07-26,5.864999771118164,20.057814716482177,8.654434211040614
2012-07-27,5.949999809265137,20.480508323216572,8.708046022726394
2012-07-30,6.0,20.430186513140587,8.708046022726394
2012-07-31,6.005000114440918,20.480508323216572,8.77418301725524
2012-08-01,5.974999904632568,20.430186513140587,8.708046022726394
2012-08-02,5.914999961853027,20.309418008119774,8.708046022726394
2012-08-03,6.019999980926514,20.762302781318983,8.708046022726394
2012-08-07,6.019999980926514,21.094419049497382,8.851342581400504
2012-08-08,6.019999980926514,21.05416352101737,8.851342581400504
2012-08-09,6.019999980926514,21.074292245047765,8.785205586871658
2012-08-10,6.059999942779541,21.10448341151258,8.785205586871658
2012-08-13,6.059999942779541,21.13467649755817,8.862365676627032
2012-08-14,6.099999904632568,21.195060750068574,8.873388771853563
2012-08-15,6.105000019073486,21.225253836114167,8.818274346941136
2012-08-16,6.135000228881836,21.466792765736567,8.818274346941136
2012-08-17,6.139999866485596,21.557370104292563,8.818274346941136
2012-08-20,6.135000228881836,21.587563190338155,9.04975409059715
2012-08-21,6.135000228881836,21.48692148976696,8.983616570458194
2012-08-22,6.09499979019165,21.627818718818165,8.917480101539459
2012-08-23,6.085000038146973,21.44666404170617,8.884411867080091
2012-08-24,6.125,21.53724138026217,9.082822325056517
2012-08-27,6.130000114440918,21.53724138026217,8.928503196765988
2012-08-28,6.130000114440918,21.607689994787773,9.005662760911253
2012-08-29,6.110000133514404,21.61775435680297,9.069595249926575
2012-08-30,6.090000152587891,21.356086703150176,8.925280879129398
2012-08-31,6.110000133514404,21.49698585178216,8.947483578644185
2012-09-04,6.110000133514404,21.48692148976696,8.947483578644185
2012-09-05,6.110000133514404,21.49698585178216,8.947483578644185
2012-09-06,6.110000133514404,21.94987062498137,8.93638222888679
2012-09-07,6.260000228881836,21.91967945851655,9.102898240515776
2012-09-10,6.25,21.658011804863758,9.136201231104977
2012-09-11,6.224999904632568,21.61775435680297,9.125100940030565
2012-09-12,6.255000114440918,21.557370104292563,9.169505280377159
2012-09-13,6.34499979019165,21.96999934901176,9.258313961070348
2012-09-14,6.360000133514404,22.131025302093363,9.435931322456728
2012-09-17,6.340000152587891,22.14108966410856,9.435931322456728
2012-09-18,6.329999923706055,22.161218388138952,9.302718301416943
2012-09-19,6.329999923706055,22.261860088710147,9.258313961070348
2012-09-20,6.324999809265137,22.171282750154152,9.313819651174338
2012-09-21,6.34499979019165,22.211538278634162,9.313819651174338
2012-09-24,6.340000152587891,22.110896578062967,9.291616951659549
2012-09-25,6.289999961853027,21.798909033914963,9.313819651174338
2012-09-26,6.295000076293945,21.57749882832296,9.37931611564786
2012-09-27,6.25,21.909615096501355,9.37931611564786
2012-09-28,6.25,21.829102119960556,9.278703499791392
2012-10-01,6.300000190734863,21.668076166878954,9.278703499791392
2012-10-02,6.264999866485596,21.69826733334377,9.289882916248295
2012-10-03,6.264999866485596,21.829102119960556,9.34577786627715
2012-10-04,6.264999866485596,22.030383601522168,9.401673882433835
2012-10-05,6.355000019073486,21.81903775794536,9.31224068303427
2012-10-09,6.300000190734863,21.315831174670166,9.278703499791392
2012-10-10,6.235000133514404,21.184996388053378,9.334599515948078
2012-10-11,6.25,21.144740859573368,9.468749315047425
2012-10-12,6.215000152587891,21.174933945618957,9.334599515948078
2012-10-15,6.255000114440918,21.184996388053378,9.301061266577367
2012-10-16,6.315000057220459,21.547305742277366,9.502286498290303
2012-10-17,6.315000057220459,21.587563190338155,9.502286498290303
2012-10-18,6.335000038146973,21.33595989870056,9.602899114146771
2012-10-19,6.275000095367432,20.832753315425364,9.401673882433835
2012-10-22,6.210000038146973,20.963586182461373,9.580540281232963
2012-10-23,6.150000095367432,20.701918528808577,9.34577786627715
2012-10-24,6.144999980926514,20.65159863831337,9.390494465976932
2012-10-25,6.125,20.65159863831337,9.390494465976932
2012-10-26,6.144999980926514,20.742175976869365,9.390494465976932
2012-10-29,6.179999828338623,20.641534276298174,9.39161297906714
2012-10-30,6.179999828338623,20.742175976869365,9.39161297906714
2012-10-31,6.15500020980835,20.621405552267777,9.52674396972468
2012-11-01,6.204999923706055,20.873008843905374,9.436656642619655
2012-11-02,6.159999847412109,20.661663000328566,9.481700306172167
2012-11-05,6.164999961853027,20.792495867364575,9.425395458250113
2012-11-06,6.239999771118164,20.802560229379772,9.492961490541708
2012-11-07,6.085000038146973,20.359737898614984,9.414134273880572
2012-11-08,6.010000228881836,20.01755726842139,9.290264467592571
2012-11-09,6.070000171661377,20.12826333100778,9.346569315514627
2012-11-12,6.014999866485596,20.077943440512573,9.369090610328058
2012-11-13,6.0,19.977301739941378,9.312786836331654
2012-11-14,5.909999847412109,19.685441000242992,9.290264467592571
2012-11-15,5.909999847412109,19.61499238571739,9.211438324857085
2012-11-16,5.914999961853027,19.755889614768595,9.188915956118002
2012-11-19,5.989999771118164,20.17858322150299,9.27900328322303
2012-11-20,6.034999847412109,20.16852077906857,9.267742098853489
2012-11-21,6.034999847412109,20.25909619804379,9.335308131145085
2012-11-22,6.079999923706055,20.23896939359417,9.267742098853489
2012-11-23,6.150000095367432,20.581150023787767,9.346569315514627
2012-11-26,6.125,20.631469914282974,9.335308131145085
2012-11-27,6.110000133514404,20.57108566177257,9.312786836331654
2012-11-28,6.139999866485596,20.772367143334183,9.415260967941673
2012-11-29,6.190000057220459,20.862944481890178,9.471979622567863
2012-11-30,6.190000057220459,20.873008843905374,9.460635675278954
2012-12-03,6.215000152587891,20.812624591394968,9.471979622567863
2012-12-04,6.215000152587891,20.792495867364575,9.437947780701135
2012-12-05,6.125,20.530828213711782,9.460635675278954
2012-12-06,6.150000095367432,20.671727362343763,9.426604915230584
2012-12-07,6.190000057220459,20.57108566177257,9.460635675278954
2012-12-10,6.190000057220459,20.61134119025258,9.460635675278954
2012-12-11,6.264999866485596,20.903201929950967,9.483322488038416
2012-12-12,6.25,20.852880119874982,9.494666435327325
2012-12-13,6.204999923706055,20.73211161485417,9.494666435327325
2012-12-14,6.195000171661377,20.470443961201376,9.517354329905144
2012-12-17,6.255000114440918,20.65159863831337,9.574071902712976
2012-12-18,6.329999923706055,21.034034796986976,9.630790557339166
2012-12-19,6.289999961853027,20.983714906491766,9.698853159254265
2012-12-20,6.289999961853027,20.993779268506962,9.721539972013726
2012-12-21,6.264999866485596,20.742175976869365,9.710197106543173
2012-12-24,6.239999771118164,20.717015340572683,9.687509211965356
2012-12-27,6.21999979019165,20.58518792587843,9.630791163157447
2012-12-28,6.135000228881836,20.331675749775766,9.619366476033104
2012-12-31,6.239999771118164,20.717015340572683,9.733611168240257
2013-01-02,6.355000019073486,21.386287330752157,9.825006486198728
2013-01-03,6.375,21.295022792623648,9.84785477092928
2013-01-04,6.425000190734863,21.24432113106088,9.93925008888775
2013-01-07,6.394999980926514,21.21389897363657,9.927825401763409
2013-01-08,6.375,21.153056592932366,9.927825401763409
2013-01-09,6.389999866485596,21.26460063519934,9.93925008888775
2013-01-10,6.414999961853027,21.40656876903503,9.984947747866986
2013-01-11,6.445000171661377,21.436988992314927,10.01922180924001
2013-01-14,6.429999828338623,21.295022792623648,10.01922180924001
2013-01-15,6.454999923706055,21.234180411919443,10.064919468219244
2013-01-16,6.449999809265137,21.355865173327853,10.133465411929032
2013-01-17,6.494999885559082,21.416709488176465,10.156314786177715
2013-01-18,6.494999885559082,21.37614661161072,10.224860729887503
2013-01-21,6.46999979019165,21.487692588022107,10.396227768198232
2013-01-22,6.525000095367432,21.355865173327853,10.304832450239763
2013-01-23,6.539999961853027,21.548534968726308,10.499046683762913
2013-01-24,6.554999828338623,21.21389897363657,10.350530109218997
2013-01-25,6.574999809265137,21.31530423090652,10.37337839394955
2013-01-28,6.574999809265137,21.396428049893593,10.396227768198232
2013-01-29,6.599999904632568,21.436988992314927,10.408794418498596
2013-01-30,6.590000152587891,21.295022792623648,10.39729272519747
2013-01-31,6.579999923706055,21.33558566918939,10.293779679211028
2013-02-01,6.630000114440918,21.56881640700918,10.466301788142381
2013-02-04,6.559999942779541,21.203758254495135,10.305281372512153
2013-02-05,6.619999885559082,21.47755186888067,10.293779679211028
2013-02-06,6.625,21.396428049893593,10.32828366225256
2013-02-07,6.630000114440918,21.447129711456363,10.31678306581328
2013-02-08,6.650000095367432,21.67022166427913,10.351287048854811
2013-02-11,6.659999847412109,21.680360449276154,10.466301788142381
2013-02-12,6.675000190734863,21.589097845292052,10.31678306581328
2013-02-13,6.670000076293945,21.609377349430513,10.31678306581328
2013-02-14,6.684999942779541,21.649940225996257,10.351287048854811
2013-02-15,6.684999942779541,21.589097845292052,10.351287048854811
2013-02-19,6.730000019073486,21.73106404498333,10.466301788142381
2013-02-20,6.644999980926514,21.416709488176465,10.56981373726698
2013-02-21,6.59499979019165,21.234180411919443,10.558313140827698
2013-02-22,6.670000076293945,21.33558566918939,10.638822800211889
2013-02-25,6.53000020980835,21.284882073482212,10.581315430568106
2013-02-26,6.574999809265137,21.203758254495135,10.654924582915518
2013-02-27,6.670000076293945,21.548534968726308,10.654924582915518
2013-02-28,6.659999847412109,21.467411149739235,10.654924582915518
2013-03-01,6.670000076293945,21.4572704305978,10.654924582915518
2013-03-04,6.679999828338623,21.538394249584876,10.66650628799779
2013-03-05,6.769999980926514,21.85274880639174,10.654924582915518
2013-03-06,6.78000020980835,21.791906425687536,10.654924582915518
2013-03-07,6.784999847412109,21.88317096381605,10.654924582915518
2013-03-08,6.835000038146973,21.94401334452025,10.597017161996353
2013-03-11,6.840000152587891,21.954154063661687,10.654924582915518
2013-03-12,6.829999923706055,21.862889525533177,10.539110845569375
2013-03-13,6.849999904632568,21.913593121240353,10.388551992976419
2013-03-14,6.880000114440918,21.94401334452025,10.342226277139526
2013-03-15,6.875,21.85274880639174,10.342226277139526
2013-03-18,6.840000152587891,21.802047144828972,10.365388582811878
2013-03-19,6.809999942779541,21.751345483266203,10.411714298648773
2013-03-20,6.864999771118164,21.92373384038179,10.411714298648773
2013-03-21,6.809999942779541,21.680360449276154,10.411714298648773
2013-03-22,6.849999904632568,21.873030244674613,10.434877708813314
2013-03-25,6.824999809265137,21.83246930225328,10.66650628799779
2013-03-26,6.889999866485596,21.92373384038179,10.557640928677571
2013-03-27,6.880000114440918,21.97443550194456,10.440981470330929
2013-03-28,6.90500020980835,22.004857659368867,10.557640928677571
2013-04-01,6.889999866485596,21.893311682957485,10.37098668536058
2013-04-02,6.889999866485596,22.004857659368867,10.440981470330929
2013-04-03,6.815000057220459,21.802047144828972,10.382651741157606
2013-04-04,6.855000019073486,21.83246930225328,10.382651741157606
2013-04-05,6.84499979019165,21.660080945137693,10.324323124531332
2013-04-08,6.880000114440918,21.7817657065461,10.324323124531332
2013-04-09,6.90500020980835,21.954154063661687,10.382651741157606
2013-04-10,6.980000019073486,22.339493654458604,10.557640928677571
2013-04-11,6.974999904632568,22.359773158597065,10.464313807019076
2013-04-12,6.980000019073486,22.339493654458604,10.335988180328357
2013-04-15,6.925000190734863,21.913593121240353,10.230996002872836
2013-04-16,6.960000038146973,22.197525520622914,10.26599339535801
2013-04-17,6.909999847412109,21.791906425687536,10.21932983452876
2013-04-18,6.855000019073486,21.37614661161072,10.172666273699514
2013-04-19,6.909999847412109,21.751345483266203,10.277659563702084
2013-04-22,6.954999923706055,22.025137163507328,10.26599339535801
2013-04-23,7.03000020980835,22.167105297343017,10.324323124531332
2013-04-24,7.025000095367432,22.177246016484453,10.207663666184688
2013-04-25,7.019999980926514,22.23808839718866,10.382651741157606
2013-04-26,6.985000133514404,22.25836983547153,10.45964668995397
2013-04-29,6.994999885559082,22.481459854149882,10.365627479498455
2013-04-30,6.974999904632568,22.56258367313696,10.45964668995397
2013-05-01,6.909999847412109,22.440896977584142,10.377380161004744
2013-05-02,6.980000019073486,22.79581441095675,10.44789512924508
2013-05-03,7.065000057220459,23.03918586791798,10.47139937146026
2013-05-06,7.059999942779541,23.13045040604649,10.50665629518173
2013-05-07,7.085000038146973,23.089889463625155,10.624180868649821
2013-05-08,7.085000038146973,23.20143350589213,10.65943779237129
2013-05-09,7.105000019073486,23.120309686905053,10.63593355015611
2013-05-10,7.150000095367432,23.24199638245787,10.65943779237129
2013-05-13,7.164999961853027,23.333260920586383,10.65943779237129
