formatted_date,VTI,VIG,VXUS,HXS.TO,ZQQ.TO
2012-03-21,73.06700152587891,59.006999389648435,47.08100091552734,24.079999923706055,21.213000381469726
2012-03-22,72.48699969482422,58.666999237060544,46.5509983215332,23.920000076293945,21.162999237060546
2012-03-23,72.77700061035156,58.74700106811523,46.85100137329101,23.8799991607666,21.113
2012-03-26,73.7750030517578,59.50899893188477,47.541,24.34000015258789,21.463000381469726
2012-03-27,73.53499755859374,59.409000457763675,47.270999542236325,24.3799991607666,21.533000076293945
2012-03-28,73.17499694824218,59.10900122070313,46.89099847412109,24.3799991607666,21.442999923706054
2012-03-29,73.04499969482421,59.20899969482422,46.621001831054684,24.020000457763672,21.373000228881835
2012-03-30,73.23500213623046,59.43899923706055,46.9410015258789,24.280000686645508,21.342999542236328
2012-04-02,73.84500274658203,59.839000762939456,47.5509983215332,24.479999542236328,21.553000534057617
2012-04-03,73.60499725341796,59.558998168945315,46.860999694824216,24.31999969482422,21.502999389648437
2012-04-04,72.79499969482421,59.10900122070313,45.871001831054684,24.0,21.262999618530273
2012-04-05,72.7449966430664,59.02899938964844,45.82099877929687,24.100000381469727,21.38300045776367
2012-04-09,71.90500030517578,58.3790016784668,45.4410015258789,23.81999969482422,21.252999389648437
2012-04-10,70.57499847412109,57.3790016784668,44.63100015258789,23.3799991607666,20.873000228881835
2012-04-11,71.15500030517578,57.839000762939456,45.180999389648434,23.6200008392334,20.942999923706054
2012-04-12,72.21499786376953,58.57899862670899,46.031001678466794,23.84000015258789,21.233000839233398
2012-04-13,71.34500274658203,58.058998168945315,45.23099862670898,23.600000381469727,20.973000610351562
2012-04-16,71.2750030517578,58.308998168945315,45.41099893188476,23.639999389648438,20.68299969482422
2012-04-17,72.34500274658203,59.1290016784668,46.0509983215332,23.940000534057617,21.123000228881835
2012-04-18,72.09500274658203,58.97900015258789,45.76100122070312,23.8799991607666,21.123000228881835
2012-04-19,71.68499908447265,58.6290016784668,45.64099847412109,23.8799991607666,20.842999542236328
2012-04-20,71.79499969482421,58.889,45.860999694824216,23.8799991607666,20.733000839233398
2012-04-23,71.18499908447265,58.28900152587891,45.14099847412109,23.399999618530273,20.58299931335449
2012-04-24,71.41500244140624,58.44900137329102,45.38100015258789,23.600000381469727,20.463000381469726
2012-04-25,72.45500335693359,58.889,45.97100030517578,23.920000076293945,20.983000839233398
2012-04-26,72.975,59.2389984741211,46.08100091552734,24.15999984741211,21.172999465942382
2012-04-27,73.1449981689453,59.43899923706055,46.22100030517578,24.15999984741211,21.18299969482422
2012-04-30,72.7750030517578,59.2389984741211,45.99100076293945,24.020000457763672,21.092999542236328
2012-05-01,73.23500213623046,59.41899877929688,46.24100076293945,24.299999237060547,21.18299969482422
2012-05-02,73.07499847412109,59.44900137329102,45.88100015258789,24.18000030517578,21.143000686645507
2012-05-03,72.44500122070312,59.11899954223633,45.46099816894531,24.0,20.942999923706054
2012-05-04,71.25499877929687,58.32899862670899,44.871001831054684,23.65999984741211,20.4929991607666
2012-05-07,71.30500183105468,58.339000762939456,45.090999237060544,23.639999389648438,20.483000839233398
2012-05-08,71.04499969482421,58.148998321533206,44.49100076293945,23.479999542236328,20.412999237060546
2012-05-09,70.6250015258789,57.749000610351565,43.930999389648434,23.399999618530273,20.412999237060546
2012-05-10,70.80500183105468,57.898998321533206,44.13100015258789,23.479999542236328,20.2429991607666
2012-05-11,70.61499938964843,57.78900152587891,43.871001831054684,23.5,20.33299931335449
2012-05-14,69.82499847412109,57.308998168945315,42.99100076293945,23.079999923706055,20.092999542236328
2012-05-15,69.45500335693359,57.20899969482422,42.50099908447265,22.959999084472656,20.012999618530273
2012-05-16,69.13500366210937,57.18899923706055,42.08100091552734,22.8799991607666,19.873000228881835
2012-05-17,67.95500335693359,56.319000305175784,41.57099877929687,22.760000228881836,19.483000839233398
2012-05-18,67.3949981689453,55.95899969482422,41.25099908447265,22.34000015258789,19.283000076293945
2012-05-21,68.6250015258789,56.6290016784668,42.020999542236325,,
2012-05-22,68.6449981689453,56.75899893188477,41.90100061035156,22.760000228881836,19.572999084472656
2012-05-23,68.76500091552734,56.889,41.58100091552734,22.520000457763672,19.70300015258789
2012-05-24,68.8949981689453,57.159000457763675,41.40100061035156,22.739999771118164,19.572999084472656
2012-05-25,68.73500213623046,56.97900015258789,41.21099816894531,22.739999771118164,19.52299984741211
2012-05-29,69.55500183105468,57.59899908447266,41.83100091552734,23.0,19.79300030517578
2012-05-30,68.475,56.808998168945315,41.01100122070312,22.739999771118164,19.563000762939453
2012-05-31,68.30500183105468,56.68899923706055,41.15100061035156,22.600000381469727,19.54300030517578
2012-06-01,66.57499847412109,55.44900137329102,40.1910015258789,22.139999389648438,19.08299931335449
2012-06-04,66.51500091552734,55.35900122070313,40.47100030517578,22.0,19.08299931335449
2012-06-05,67.01500091552734,55.41899877929688,40.73099862670898,22.079999923706055,19.2429991607666
2012-06-06,68.55500183105468,56.61899954223633,41.860999694824216,22.639999389648438,19.713000381469726
2012-06-07,68.475,56.84899908447266,41.860999694824216,22.84000015258789,19.692999923706054
2012-06-08,69.06499633789062,57.2389984741211,41.590999237060544,22.81999969482422,19.83299931335449
2012-06-11,68.11499938964843,56.60900122070313,41.25099908447265,22.84000015258789,19.463000381469726
2012-06-12,68.84500274658203,57.11899954223633,41.950999847412106,22.84000015258789,19.623000228881835
2012-06-13,68.34500274658203,56.558998168945315,41.63100015258789,22.65999984741211,19.553000534057617
2012-06-14,69.04499969482421,57.089000762939456,41.88100015258789,22.940000534057617,19.692999923706054
2012-06-15,69.7449966430664,57.558998168945315,42.46099816894531,23.079999923706055,19.863
2012-06-18,69.94500122070312,57.66899877929688,42.4410015258789,23.219999313354492,20.113
2012-06-19,70.67499694824218,58.069000305175784,43.180999389648434,23.520000457763672,20.27299984741211
2012-06-20,70.54499969482421,57.71900183105469,43.21099816894531,23.399999618530273,20.162999237060546
2012-06-21,68.975,56.499000610351565,42.0509983215332,22.940000534057617,19.912999237060546
2012-06-22,69.5250030517578,56.76900106811524,42.49100076293945,23.020000457763672,19.912999237060546
2012-06-25,68.41099633789062,56.08600106811524,41.40100061035156,22.700000762939453,19.63300045776367
2012-06-26,68.73100366210937,56.27599969482422,41.76100122070312,22.780000686645508,19.713000381469726
2012-06-27,69.38099755859375,56.68599954223633,42.041,23.079999923706055,19.863
2012-06-28,69.24099816894531,56.656000762939456,41.99100076293945,22.780000686645508,19.553000534057617
2012-06-29,71.02099694824219,57.89599862670899,43.531001678466794,23.559999465942383,20.213000381469726
2012-07-02,71.21099938964844,57.875998168945316,43.76100122070312,,
2012-07-03,71.78099908447265,58.32599893188477,44.121001831054684,23.739999771118164,20.373000228881835
2012-07-05,71.49099816894531,58.28600183105469,43.610999694824216,23.68000030517578,20.563000762939453
2012-07-06,70.83100213623047,57.875998168945316,43.15100061035156,23.3799991607666,20.213000381469726
2012-07-09,70.66099633789062,57.715998321533206,42.99100076293945,23.34000015258789,20.20300015258789
2012-07-10,70.04100122070312,57.375998168945316,42.72100030517578,23.18000030517578,19.973000610351562
2012-07-11,69.99099816894531,57.27599969482422,42.871001831054684,23.139999389648438,19.822999084472656
2012-07-12,69.7210015258789,57.23599877929688,42.340999237060544,23.079999923706055,19.70300015258789
2012-07-13,70.79100122070312,58.11599984741211,43.01100122070312,23.399999618530273,19.893000686645507
2012-07-16,70.62100305175781,57.85600152587891,42.950999847412106,23.5,19.93299969482422
2012-07-17,71.08100213623047,58.17600122070313,43.24100076293945,23.5,20.063000762939453
2012-07-18,71.58100213623047,58.6960016784668,43.371001831054684,23.5,20.33299931335449
2012-07-19,71.70099725341797,59.0559984741211,43.770999542236325,23.84000015258789,20.58299931335449
2012-07-20,71.06099786376953,58.58600106811524,42.99100076293945,23.799999237060547,20.342999542236328
2012-07-23,70.29100122070312,58.01600137329102,42.16099893188476,23.799999237060547,20.113
2012-07-24,69.67099847412109,57.53600183105469,41.8009983215332,23.299999237060547,19.88300045776367
2012-07-25,69.68100061035156,57.57599893188477,41.97100030517578,23.200000762939453,19.7429991607666
2012-07-26,70.7210015258789,58.41599908447266,43.031001678466794,23.459999084472656,20.04300030517578
2012-07-27,72.0909966430664,59.42600122070313,44.00099908447265,23.799999237060547,20.463000381469726
2012-07-30,72.02099694824219,59.476000457763675,43.88100015258789,24.0,20.412999237060546
2012-07-31,71.63099755859375,59.00599923706055,43.66099893188476,24.020000457763672,20.463000381469726
2012-08-01,71.35099877929687,58.8059984741211,43.63100015258789,23.899999618530273,20.412999237060546
2012-08-02,70.87100305175781,58.456,43.15100061035156,23.65999984741211,20.29300030517578
2012-08-03,72.28099908447265,59.456,44.39099847412109,24.079999923706055,20.7429991607666
2012-08-06,72.46099938964844,59.49600091552735,44.67100106811523,,
2012-08-07,72.89099969482422,59.82599893188477,45.00099908447265,24.079999923706055,21.072999084472656
2012-08-08,72.98100366210937,59.886000305175784,44.9410015258789,24.079999923706055,21.033000076293945
2012-08-09,73.04100122070312,59.83600106811524,45.01100122070312,24.079999923706055,21.053000534057617
2012-08-10,73.18100061035156,59.91599908447266,45.16099893188476,24.239999771118164,21.08299931335449
2012-08-13,73.12100305175781,59.82599893188477,44.930999389648434,24.239999771118164,21.113
2012-08-14,73.10099877929687,59.84599938964844,45.06100045776367,24.399999618530273,21.172999465942382
2012-08-15,73.26100244140625,60.02599969482422,45.01100122070312,24.420000076293945,21.20300015258789
2012-08-16,73.81099786376953,60.41599908447266,45.47100030517578,24.540000915527344,21.442999923706054
2012-08-17,73.95099725341797,60.625998168945316,45.49100076293945,24.559999465942383,21.533000076293945
2012-08-20,73.94100274658203,60.50599923706055,45.41099893188476,24.540000915527344,21.563000762939453
2012-08-21,73.79100122070312,60.32599893188477,45.60100137329101,24.540000915527344,21.463000381469726
2012-08-22,73.70099725341797,60.26600137329102,45.60100137329101,24.3799991607666,21.602999771118164
2012-08-23,73.16099633789062,59.89599862670899,45.31100045776367,24.34000015258789,21.422999465942382
2012-08-24,73.571,60.25599923706055,45.291,24.5,21.512999618530273
2012-08-27,73.56099786376953,60.14599862670899,45.23099862670898,24.520000457763672,21.512999618530273
2012-08-28,73.55100335693359,60.18599954223633,44.97100030517578,24.520000457763672,21.58299931335449
2012-08-29,73.64099969482422,60.1960016784668,44.8009983215332,24.440000534057617,21.592999542236328
2012-08-30,73.10099877929687,59.78600183105469,44.31100045776367,24.360000610351562,21.33299931335449
2012-08-31,73.53099908447265,60.10600152587891,44.76100122070312,24.440000534057617,21.473000610351562
2012-09-04,73.48100366210937,60.01600137329102,44.46099816894531,24.440000534057617,21.463000381469726
2012-09-05,73.48100366210937,59.84599938964844,44.35100137329101,24.440000534057617,21.473000610351562
2012-09-06,74.92099847412109,60.886000305175784,45.38100015258789,24.440000534057617,21.922999465942382
2012-09-07,75.28099908447265,60.965998321533206,46.07099877929687,25.040000915527344,21.893000686645507
2012-09-10,74.8409966430664,60.796000152587894,45.72100030517578,25.0,21.63300045776367
2012-09-11,75.00100030517578,60.92600122070313,46.090999237060544,24.899999618530273,21.592999542236328
2012-09-12,75.31099786376953,60.906000762939456,46.35100137329101,25.020000457763672,21.533000076293945
2012-09-13,76.42099847412109,61.715998321533206,47.24100076293945,25.3799991607666,21.942999923706054
2012-09-14,76.821,61.99600091552735,47.770999542236325,25.440000534057617,22.102999771118164
2012-09-17,76.51100244140625,61.796000152587894,47.40100061035156,25.360000610351562,22.113
2012-09-18,76.38099755859375,61.796000152587894,47.21099816894531,25.31999969482422,22.13300045776367
