formatted_date,HXX.TO,EHE.TO,EUR-A.TO,EUR.TO,MEU.TO,RPD.TO,RPDH.TO,RWE-B.TO,RWE.TO,VE.TO,XEH.TO,XEU.TO,ZEQ.TO,ZWE.TO,ZWP.TO,VUS.TO
2012-11-15,,,,,,,,,,,,,,,,27.168693723556157
2012-11-16,,,,,,,,,,,,,,,,27.371143777277773
2012-11-19,,,,,,,,,,,,,,,,27.826653502091204
2012-11-20,,,,,,,,,,,,,,,,27.867144285118247
2012-11-21,,,,,,,,,,,,,,,,28.029103555812817
2012-11-22,,,,,,,,,,,,,,,,28.292287853368197
2012-11-23,,,,,,,,,,,,,,,,28.261919766097915
2012-11-26,,,,,,,,,,,,,,,,28.31253131417492
2012-11-27,,,,,,,,,,,,,,,,28.33277670568844
2012-11-28,,,,,,,,,,,,,,,,28.24167437458439
2012-11-29,,,,,,,,,,,,,,,,28.61620639475734
2012-11-30,,,,,,,,,,,,,,,,28.58583830748706
2012-12-03,,,,,,,,,,,,,,,,28.51498136789653
2012-12-04,,,,,,,,,,,,,,,,28.444124428306008
2012-12-05,,,,,,,,,,,,,,,,28.47449058486949
2012-12-06,,,,,,,,,,,,,,,,28.565592915973536
2012-12-07,,,,,,,,,,,,,,,,28.646572551320823
2012-12-10,,,,,,,,,,,,,,,,28.687063334347865
2012-12-11,,,,,,,,,,,,,,,,28.86926799655596
2012-12-12,,,,,,,,,,,,,,,,28.89963415311944
2012-12-13,,,,,,,,,,,,,,,,28.768042969695152
2012-12-14,,,,,,,,,,,,,,,,28.646572551320823
2012-12-17,,,,,,,,,,,,,,,,28.879390692312718
2012-12-18,,,,,,,,,,,,,,,,29.264043477535626
2012-12-19,,,,,,,,,,,,,,,,29.17294114643158
2012-12-20,,,,,,,,,,,,,,,,29.29441156480591
2012-12-21,,,,,,,,,,,,,,,,28.960370327660005
2012-12-24,,,,,,,,,,,,,,,,28.89963415311944
2012-12-27,,,,,,,,,,,,,,,,28.953283521613837
2012-12-28,,,,,,,,,,,,,,,,28.46098585735704
2012-12-31,,,,,,,,,,,,,,,,29.127639188898577
2013-01-02,,,,,,,,,,,,,,,,29.825061858037547
2013-01-03,,,,,,,,,,,,,,,,29.814805412171733
2013-01-04,,,,,,,,,,,,,,,,30.0096739711881
2013-01-07,,,,,,,,,,,,,,,,29.91736791461282
2013-01-08,,,,,,,,,,,,,,,,29.835318303903357
2013-01-09,,,,,,,,,,,,,,,,29.8968550228812
2013-01-10,,,,,,,,,,,,,,,,30.091723581897565
2013-01-11,,,,,,,,,,,,,,,,30.101980027763375
2013-01-14,,,,,,,,,,,,,,,,30.081467136031755
2013-01-15,,,,,,,,,,,,,,,,30.15326030087541
2013-01-16,,,,,,,,,,,,,,,,30.17377319260703
2013-01-17,,,,,,,,,,,,,,,,30.389152687137994
2013-01-18,,,,,,,,,,,,,,,,30.47120229784746
2013-01-21,,,,,,,,,,,,,,,,30.70709664032707
2013-01-22,,,,,,,,,,,,,,,,30.573764800288547
2013-01-23,,,,,,,,,,,,,,,,30.666070856863822
2013-01-24,,,,,,,,,,,,,,,,30.748120467573287
2013-01-25,,,,,,,,,,,,,,,,30.830170078282755
2013-01-28,,,,,,,,,,,,,,,,30.86093941588019
2013-01-29,,,,,,,,,,,,,,,,30.953245472455464
2013-01-30,,,,,,,,,,,,,,,,30.77888980517072
2013-01-31,,,,,,,,,,,,,,,,30.77888980517072
2013-02-01,,,,,,,,,,,,,,,,31.07631891041115
2013-02-04,,,,,,,,,,,,,,,,30.748120467573287
2013-02-05,,,,,,,,,,,,,,,,31.066064420762363
2013-02-06,,,,,,,,,,,,,,,,31.03529508316493
2013-02-07,,,,,,,,,,,,,,,,31.03529508316493
2013-02-08,,,,,,,,,,,,,,,,31.209650750449672
2013-02-11,,,,,,,,,,,,,,,,31.219907196315482
2013-02-12,,,,,,,,,,,,,,,,31.24041813183008
2013-02-13,,,,,,,,,,,,,,,,31.250674577695893
2013-02-14,,,,,,,,,,,,,,,,31.332724188405358
2013-02-15,,,,,,,,,,,,,,,,31.30195680702495
2013-02-19,,,,,,,,,,,,,,,,31.52759274742172
2013-02-20,,,,,,,,,,,,,,,,31.127601139740207
2013-02-21,,,,,,,,,,,,,,,,30.891708753477623
2013-02-22,,,,,,,,,,,,,,,,31.14811403147183
2013-02-25,,,,,,,,,,,,,,,,30.645557965132202
2013-02-26,,,,,,,,,,,,,,,,30.77888980517072
2013-02-27,,,,,,,,,,,,,,,,31.271187469427513
2013-02-28,,,,,,,,,,,,,,,,31.17888141285224
2013-03-01,,,,,,,,,,,,,,,,31.24041813183008
2013-03-04,,,,,,,,,,,,,,,,31.35323708013698
2013-03-05,,,,,,,,,,,,,,,,31.701948414706465
2013-03-06,,,,,,,,,,,,,,,,31.794254471281743
2013-03-07,,,,,,,,,,,,,,,,31.845534744393774
2013-03-08,,,,,,,,,,,,,,,,32.01989041167852
2013-03-11,,,,,,,,,,,,,,,,32.07117264100757
2013-03-12,,,,,,,,,,,,,,,,31.999379476163917
2013-03-13,,,,,,,,,,,,,,,,32.10194002238798
2013-03-14,,,,,,,,,,,,,,,,32.2352718624265
2013-03-15,,,,,,,,,,,,,,,,32.18398963309745
2013-03-18,,,,,,,,,,,,,,,,32.030146857544324
2013-03-19,,,,,,,,,,,,,,,,31.90707341958864
2013-03-20,,,,,,,,,,,,,,,,32.2352718624265
2013-03-21,,,,,,,,,,,,,,,,31.968610138566483
2013-03-22,,,,,,,,,,,,,,,,32.107069692921485
2013-03-25,,,,,,,,,,,,,,,,31.98358010272082
2013-03-26,,,,,,,,,,,,,,,,32.19968639487187
2013-03-27,,,,,,,,,,,,,,,,32.26143020857198
2013-03-28,,,,,,,,,,,,,,,,32.38491783597219
2013-04-01,,,,,,,,,,,,,,,,32.17910446937169
2013-04-02,,,,,,,,,,,,,,,,32.25113924582188
2013-04-03,,,,,,,,,,,,,,,,31.973289139970728
2013-04-04,,,,,,,,,,,,,,,,32.086487767421296
2013-04-05,,,,,,,,,,,,,,,,31.952707214470543
2013-04-08,,,,,,,,,,,,,,,,32.107069692921485
2013-04-09,,,,,,,,,,,,,,,,32.364337873272454
2013-04-10,,,,,,,,,,,,,,,,32.693640830073626
2013-04-11,,,,,,,,,,,,,,,,32.82741942022393
2013-04-12,,,,,,,,,,,,,,,,32.714222755573815
2013-04-15,,,,,,,,,,,,,,,,32.02474395372119
2013-04-16,,,,,,,,,,,,,,,,32.3746268732221
2013-04-17,,,,,,,,,,,,,,,,31.890963400770435
2013-04-18,,,,,,,,,,,,,,,,31.716020959619755
2013-04-19,,,,,,,,,,,,,,,,32.004162028221
2013-04-22,,,,,,,,,,,,,,,,32.14823158112141
2013-04-23,,,,,,,,,,,,,,,,32.47753453792258
2013-04-24,,,,,,,,,,,,,,,,32.54956931437278
2013-04-25,,,,,,,,,,,,,,,,32.72451175552346
2013-04-26,,,,,,,,,,,,,,,,32.673058904573445
2013-04-29,,,,,,,,,,,,,,,,32.82741942022393
2013-04-30,,,,,,,,,,,,,,,,32.930327084924414
2013-05-01,,,,,,,,,,,,,,,,32.60102412812324
2013-05-02,,,,,,,,,,,,,,,,32.930327084924414
2013-05-03,,,,,,,,,,,,,,,,33.29050096717542
2013-05-06,,,,,,,,,,,,,,,,33.3831176691258
2013-05-07,,,,,,,,,,,,,,,,33.54776914752639
2013-05-08,,,,,,,,,,,,,,,,33.6712607005275
2013-05-09,,,,,,,,,,,,,,,,33.58893299852676
2013-05-10,,,,,,,,,,,,,,,,33.691842626027686
2013-05-13,,,,,,,,,,,,,,,,33.753584476927344
2013-05-14,,,,,,,,,,,,,,,,34.124051284728885
2013-05-15,,,,,,,,,,,,,,,,34.30928468862966
2013-05-16,,,,,,,,,,,,,,,,34.27841376317983
2013-05-17,,,,,,,,,,,,,,,,34.473936167030246
2013-05-21,,,,,,,,,,,,,,,,34.556263869030985
2013-05-22,,,,,,,,,,,,,,,,34.103469359228704
2013-05-23,,,,,,,,,,,,,,,,34.124051284728885
2013-05-24,,,,,,,,,,,,,,,,34.124051284728885
2013-05-27,,,,,,,,,,,,,,,,34.175504135678906
2013-05-28,,,,,,,,,,,,,,,,34.35044853963003
2013-05-29,,,,,,,,,,,,,,,,34.11376228477924
2013-05-30,,,,,,,,,,,,,,,,34.28870276312947
2013-05-31,,,,,,,,,,,,,,,,33.949110806378656
2013-06-03,,,,,,,,,,,,,,,,33.89765402982775
2013-06-04,,,,,,,,,,,,,,,,33.6712607005275
2013-06-05,,,,,,,,,,,,,,,,33.35224674367597
2013-06-06,,,,,,,,,,,,,,,,33.537480147576744
2013-06-07,,,,,,,,,,,,,,,,33.9593998063283
2013-06-10,,,,,,,,,,,,,,,,34.0314345827785
2013-06-11,,,,,,,,,,,,,,,,33.691842626027686
2013-06-12,,,,,,,,,,,,,,,,33.41399252017653
2013-06-13,,,,,,,,,,,,,,,,33.9593998063283
2013-06-14,,,,,,,,,,,,,,,,33.78445932797807
2013-06-17,,,,,,,,,,,,,,,,33.969688806277944
2013-06-18,,,,,,,,,,,,,,,,34.20637898672963
2013-06-19,,,,,,,,,,,,,,,,33.89765402982775
2013-06-20,,,,,,,,,,,,,,,,32.84800134572412
2013-06-21,,,,,,,,,,,,,,,,33.03323278682444
2013-06-24,,,,,,,,,,,,,,,,32.64527433365563
2013-06-25,,,,,,,,,,,,,,,,32.90354390596233
2013-06-26,,,,,,,,,,,,,,,,33.17214449761416
2013-06-27,,,,,,,,,,,,,,,,33.45107610861111
2013-06-28,,,,,,,,,,,,,,,,33.358098904945464
2013-07-02,,,,,,,,,,,,,,,,33.53372032249118
2013-07-03,,,,,,,,,,,,,,,,33.554382361181425
2013-07-04,,,,,,,,,,,,,,,,34.11224558317533
2013-07-05,,,,,,,,,,,,,,,,33.87463804955887
2013-07-08,,,,,,,,,,,,,,,,34.10191259338974
2013-07-09,,,,,,,,,,,,,,,,34.349853116791785
2013-07-10,,,,,,,,,,,,,,,,34.277537951816385
2013-07-11,,,,,,,,,,,,,,,,34.84573022271495
2013-07-12,,,,,,,,,,,,,,,,34.84573022271495
2013-07-15,,,,,,,,,,,,,,,,35.011022591356
2013-07-16,,,,,,,,,,,,,,,,34.83540117381029
2013-07-17,,,,,,,,,,,,,,,,34.918045387690356
2013-07-18,,,,,,,,,,,,,,,,35.124661833711905
2013-07-19,,,,,,,,,,,,,,,,35.15565292130681
2013-07-22,,,,,,,,,,,,,,,,35.258963114758046
2013-07-23,,,,,,,,,,,,,,,,35.196976998687305
2013-07-24,,,,,,,,,,,,,,,,35.03168463004625
2013-07-25,,,,,,,,,,,,,,,,35.186647949782646
2013-07-26,,,,,,,,,,,,,,,,35.17631495999706
2013-07-29,,,,,,,,,,,,,,,,35.0523466687365
2013-07-30,,,,,,,,,,,,,,,,35.13499088261656
2013-07-31,,,,,,,,,,,,,,,,35.2383010760678
2013-08-01,,,,,,,,,,,,,,,,35.59987690094482
2013-08-02,,,,,,,,,,,,,,,,35.589547852040155
2013-08-06,,,,,,,,,,,,,,,,35.39326045492327
2013-08-07,,,,,,,,,,,,,,,,35.248630124972465
2013-08-08,,,,,,,,,,,,,,,,35.44491752208935
2013-08-09,,,,,,,,,,,,,,,,35.320945289947865
2013-08-12,,,,,,,,,,,,,,,,35.26929216366271
2013-08-13,,,,,,,,,,,,,,,,35.36226936732836
2013-08-14,,,,,,,,,,,,,,,,35.20730998847289
2013-08-15,,,,,,,,,,,,,,,,34.71142894166881
2013-08-16,,,,,,,,,,,,,,,,34.556469562813334
2013-08-19,,,,,,,,,,,,,,,,34.349853116791785
2013-08-20,,,,,,,,,,,,,,,,34.566798611718
2013-08-21,,,,,,,,,,,,,,,,34.463492359147686
2013-08-22,,,,,,,,,,,,,,,,34.61845173800315
2013-08-23,,,,,,,,,,,,,,,,34.794077096429795
2013-08-26,,,,,,,,,,,,,,,,34.71142894166881
2013-08-27,,,,,,,,,,,,,,,,34.11224558317533
2013-08-28,,,,,,,,,,,,,,,,34.25687591312614
2013-08-29,,,,,,,,,,,,,,,,34.28786700072104
2013-08-30,,,,,,,,,,,,,,,,34.03993041819992
2013-09-03,,,,,,,,,,,,,,,,34.267204962030796
2013-09-04,,,,,,,,,,,,,,,,34.51514548543284
2013-09-05,,,,,,,,,,,,,,,,34.59779364019383
2013-09-06,,,,,,,,,,,,,,,,34.65977581538365
2013-09-09,,,,,,,,,,,,,,,,35.000693542451344
2013-09-10,,,,,,,,,,,,,,,,35.22796808628222
2013-09-11,,,,,,,,,,,,,,,,35.310616241043206
2013-09-12,,,,,,,,,,,,,,,,35.258963114758046
2013-09-13,,,,,,,,,,,,,,,,35.34160732863811
2013-09-16,,,,,,,,,,,,,,,,35.517232687064755
2013-09-17,,,,,,,,,,,,,,,,35.70318709439606
2013-09-18,,,,,,,,,,,,,,,,36.08542495796332
2013-09-19,,,,,,,,,,,,,,,,36.044100880582825
2013-09-20,,,,,,,,,,,,,,,,35.78583130827612
2013-09-23,,,,,,,,,,,,,,,,35.67219269646117
