formatted_date,ZQQ.TO,XQQ.TO,HXQ.TO,HXS.TO
2020-03-20,54.68583966612531,59.227330778298665,14.177499771118164,16.09000015258789
2020-03-23,55.00783593564816,59.33492149075129,14.227499961853027,15.7524995803833
2020-03-24,59.322597411587566,64.05804500702185,15.25,17.197500228881836
2020-03-25,58.83960096010093,63.724519954667755,14.890000343322754,17.010000228881836
2020-03-26,62.53183276647874,67.53314498800414,15.475000381469727,17.927499771118164
2020-03-27,60.02025531315296,64.88647502415995,14.899999618530273,17.25749969482422
2020-03-30,62.3386382802888,67.36100395224597,15.637499809265137,18.024999618530273
2020-03-31,61.801976466282476,66.72623311335657,15.452500343322754,17.655000686645508
2020-04-01,59.236729556032294,64.03652686453133,14.875,17.059999465942383
2020-04-02,60.34225567708052,65.21999597234802,15.1274995803833,17.395000457763672
2020-04-03,59.526527426924275,64.3162545085761,14.850000381469727,17.092500686645508
2020-04-06,63.79835497508604,68.97482770154112,15.962499618530273,18.227500915527344
2020-04-07,63.723222648677535,68.73813223831137,15.862500190734863,18.075000762939453
2020-04-08,64.95754645865397,70.22284713266336,16.137500762939453,18.72249984741211
2020-04-09,65.06487718369334,70.29815857929718,16.137500762939453,18.934999465942383
2020-04-13,65.7732706144055,71.09431753894854,16.225000381469727,18.592500686645508
2020-04-14,68.53171201084562,74.08526957430908,17.0,19.204999923706055
2020-04-15,67.84478554402229,73.28911882298978,17.0,19.037500381469727
2020-04-16,69.17570454989134,74.69852227070795,17.3125,19.19499969482422
2020-04-17,69.61577116800504,75.24722464380127,17.377500534057617,19.584999084472656
2020-04-20,68.90737364288817,74.50486309245925,17.352500915527344,19.375
2020-04-21,66.43873421174473,71.85819312861506,16.739999771118164,18.885000228881836
2020-04-22,68.41364985106419,73.93464668104143,17.262500762939453,19.325000762939453
2020-04-23,68.20971574132278,73.67643717948718,17.145000457763672,19.11750030517578
2020-04-24,69.31524186237101,74.89218144895665,17.36750030517578,19.417499542236328
2020-04-27,69.71236636389766,75.36557237541615,17.434999465942383,19.635000228881836
2020-04-28,68.42438128580625,73.97768296602248,17.082500457763672,19.450000762939453
2020-04-29,70.74276425294208,76.45220778994248,17.5049991607666,19.822500228881836
2020-04-30,70.87155784746558,76.64586696819117,17.575000762939453,19.6924991607666
2020-05-01,68.66051379417854,74.20361730592396,17.227500915527344,19.337499618530273
2020-05-04,69.48696938467214,75.24722464380127,17.4950008392334,19.462499618530273
2020-05-05,70.36709443209013,76.0326142717923,17.657499313354492,19.594999313354492
2020-05-06,70.81789657935059,76.53828035990458,17.864999771118164,19.600000381469727
2020-05-07,71.62288930036009,77.4958151278198,17.90250015258789,19.592500686645508
2020-05-08,72.61034507281745,78.51790842737262,18.049999237060547,19.832500457763672
2020-05-11,73.30800706878756,79.22798660872982,18.334999084472656,19.989999771118164
2020-05-12,71.88048467821648,77.667960267744,18.065000534057617,19.627500534057617
2020-05-13,70.93595464472732,76.74270066148155,17.84000015258789,19.325000762939453
2020-05-14,71.50482304617394,77.45277884283874,17.920000076293945,19.450000762939453
2020-05-15,72.07368325881113,78.00148121593207,18.142499923706055,19.612499237060547
2020-05-19,73.25433761186316,79.20647257040532,18.212499618530273,19.889999389648438
2020-05-20,74.76772785798951,80.79877407304392,18.522499084472656,20.0575008392334
2020-05-21,73.97346247731737,79.97034816007184,18.407499313354492,20.010000228881836
2020-05-22,74.24179338432053,80.21779653829782,18.5,20.072500228881836
2020-05-25,75.28291861370231,81.32595419948068,18.899999618530273,20.4950008392334
2020-05-26,73.93052854953973,80.03489848337739,18.21500015258789,20.072500228881836
2020-05-27,74.41352909543107,80.3146302315882,18.25,20.332500457763672
2020-05-28,74.18813211620555,80.15324621499227,18.25,20.299999237060547
2020-05-29,75.34731541096406,81.39051273111829,18.514999389648438,20.407499313354492
2020-06-01,75.59418344848311,81.73479480263464,18.3075008392334,20.172500610351562
2020-06-02,76.02351453745005,82.13286607412826,18.3125,20.25
2020-06-03,76.38844064034583,82.53094555395393,18.447500228881836,20.55500030517578
2020-06-04,75.81958042770863,81.94996801920783,18.239999771118164,20.457500457763672
2020-06-05,77.35443354331909,83.58531401515954,18.600000381469727,20.88249969482422
2020-06-08,77.89109535732541,84.05869673328698,18.579999923706055,21.020000457763672
2020-06-09,78.4384927004785,84.75802199964795,18.795000076293945,20.94499969482422
2020-06-10,79.43668400208264,85.8554267458346,19.15250015258789,20.809999465942383
2020-06-11,75.56198504985224,81.6809973943253,18.38249969482422,19.927499771118164
2020-06-12,76.12010973334267,82.27273605239968,18.467500686645508,20.1299991607666
2020-06-15,76.95730085298302,83.17647341200558,18.59749984741211,20.280000686645508
2020-06-16,78.34188931577647,84.77954424630451,18.96500015258789,20.612499237060547
2020-06-17,78.57802182414876,85.0162315012022,19.0625,20.582500457763672
2020-06-18,78.82488986166781,85.22065180277917,19.114999771118164,20.655000686645508
2020-06-19,78.79269146303695,85.295963249413,19.174999237060547,20.524999618530273
2020-06-22,79.68354385079228,86.1781865706944,19.272499084472656,20.545000076293945
2020-06-23,80.31680904950063,86.82371442874604,19.47249984741211,20.665000915527344
2020-06-24,78.717550947819,85.06357427118091,19.170000076293945,20.247499465942383
2020-06-25,79.55475025626879,86.00118408955005,19.309999465942383,20.5
2020-06-26,77.59056605169138,83.87809597978593,18.9325008392334,20.112499237060547
2020-06-29,78.36336037407,84.7725964501794,19.079999923706055,20.247499465942383
2020-06-30,80.00554421471983,86.48614986530838,19.405000686645508,20.5
